season,round,session,driver_slug,lap,stint,lap_time,sector1,sector2,sector3,compound,tyre_life,fresh_tyre,speed_trap,is_personal_best,deleted,is_accurate
2019,6,fp2,raikkonen,45,4,81.151,21.17,38.515,21.466,MEDIUM,14,0,268.0,0,0,1
2019,6,fp2,raikkonen,46,4,76.34,20.105,35.697,20.538,MEDIUM,15,0,280.0,0,0,1
2019,6,fp2,raikkonen,47,4,80.645,20.22,38.024,22.401,MEDIUM,16,0,280.0,0,0,1
2019,6,fp2,raikkonen,48,4,75.744,20.024,35.432,20.288,MEDIUM,17,0,279.0,0,0,1
2019,6,fp2,raikkonen,49,4,81.004,20.512,37.173,23.319,MEDIUM,18,0,284.0,0,0,1
2019,6,fp2,raikkonen,50,4,134.584,24.914,42.781,66.889,MEDIUM,19,0,208.0,0,0,1
2019,6,fp2,raikkonen,51,4,,26.169,45.335,,MEDIUM,20,0,208.0,0,0,0
2019,6,fp2,grosjean,1,1,88.865,26.202,38.093,24.57,MEDIUM,1,1,262.0,0,0,0
2019,6,fp2,grosjean,2,1,75.891,20.083,35.611,20.197,MEDIUM,2,1,280.0,1,0,1
2019,6,fp2,grosjean,3,1,79.253,20.136,37.72,21.397,MEDIUM,3,1,256.0,0,0,1
2019,6,fp2,grosjean,4,1,79.119,19.586,34.841,24.692,MEDIUM,4,1,282.0,0,0,1
2019,6,fp2,grosjean,5,1,83.205,19.963,37.997,25.245,MEDIUM,5,1,257.0,0,0,1
2019,6,fp2,grosjean,6,1,74.215,19.513,34.847,19.855,MEDIUM,6,1,283.0,1,0,1
2019,6,fp2,grosjean,7,1,86.264,21.645,39.45,25.169,MEDIUM,7,1,248.0,0,0,1
2019,6,fp2,grosjean,8,1,83.38,19.506,38.327,25.547,MEDIUM,8,1,282.0,0,0,1
2019,6,fp2,grosjean,9,1,78.831,19.682,37.189,21.96,MEDIUM,9,1,275.0,0,0,1
2019,6,fp2,grosjean,10,1,73.829,19.403,34.767,19.659,MEDIUM,10,1,281.0,1,0,1
2019,6,fp2,grosjean,11,1,88.361,22.375,40.719,25.267,MEDIUM,11,1,271.0,0,0,1
2019,6,fp2,grosjean,12,1,74.383,19.424,35.061,19.898,MEDIUM,12,1,283.0,0,0,1
2019,6,fp2,grosjean,13,1,,22.559,39.833,,MEDIUM,13,1,255.0,0,0,0
2019,6,fp2,grosjean,14,2,91.178,24.834,40.602,25.742,SOFT,1,1,273.0,0,0,0
2019,6,fp2,grosjean,15,2,72.533,19.254,34.149,19.13,SOFT,2,1,282.0,1,0,1
2019,6,fp2,grosjean,16,2,87.444,22.316,38.95,26.178,SOFT,3,1,261.0,0,0,1
2019,6,fp2,grosjean,17,2,72.392,19.172,34.009,19.211,SOFT,4,1,282.0,1,0,1
2019,6,fp2,grosjean,18,2,91.302,21.807,42.544,26.951,SOFT,5,1,234.0,0,0,1
2019,6,fp2,grosjean,19,2,112.009,45.331,40.469,26.209,SOFT,6,1,262.0,0,0,1
2019,6,fp2,grosjean,20,2,77.488,20.234,36.304,20.95,SOFT,7,1,269.0,0,0,1
2019,6,fp2,grosjean,21,2,76.565,19.283,36.271,21.011,SOFT,8,1,272.0,0,0,1
2019,6,fp2,grosjean,22,2,72.672,19.047,34.24,19.385,SOFT,9,1,283.0,0,0,1
2019,6,fp2,grosjean,23,2,83.379,21.349,38.684,23.346,SOFT,10,1,260.0,0,0,1
2019,6,fp2,grosjean,24,2,75.703,19.165,34.636,21.902,SOFT,11,1,283.0,0,0,1
2019,6,fp2,grosjean,25,2,,23.339,39.512,,SOFT,12,1,254.0,0,0,0
2019,6,fp2,grosjean,26,3,82.423,24.513,36.871,21.039,SOFT,13,0,271.0,0,0,0
2019,6,fp2,grosjean,27,3,76.838,20.414,35.99,20.434,SOFT,14,0,271.0,0,0,1
2019,6,fp2,grosjean,28,3,76.055,20.142,35.598,20.315,SOFT,15,0,272.0,0,0,1
2019,6,fp2,grosjean,29,3,76.008,20.041,35.69,20.277,SOFT,16,0,273.0,0,0,1
2019,6,fp2,grosjean,30,3,76.467,20.162,35.951,20.354,SOFT,17,0,273.0,0,0,1
2019,6,fp2,grosjean,31,3,76.552,20.078,35.799,20.675,SOFT,18,0,273.0,0,0,1
2019,6,fp2,grosjean,32,3,77.117,20.242,36.224,20.651,SOFT,19,0,273.0,0,0,1
2019,6,fp2,grosjean,33,3,76.7,20.106,35.962,20.632,SOFT,20,0,274.0,0,0,1
2019,6,fp2,grosjean,34,3,77.231,20.172,36.378,20.681,SOFT,21,0,275.0,0,0,1
2019,6,fp2,grosjean,35,3,81.632,20.312,39.73,21.59,SOFT,22,0,275.0,0,0,1
2019,6,fp2,grosjean,36,3,78.551,20.479,36.678,21.394,SOFT,23,0,275.0,0,0,1
2019,6,fp2,grosjean,37,3,78.535,20.736,36.855,20.944,SOFT,24,0,275.0,0,0,1
2019,6,fp2,grosjean,38,3,77.52,20.326,36.519,20.675,SOFT,25,0,275.0,0,0,1
2019,6,fp2,grosjean,39,3,77.132,20.164,36.249,20.719,SOFT,26,0,275.0,0,0,1
2019,6,fp2,grosjean,40,3,77.137,20.132,36.292,20.713,SOFT,27,0,275.0,0,0,1
2019,6,fp2,grosjean,41,3,77.316,20.183,36.402,20.731,SOFT,28,0,275.0,0,0,1
2019,6,fp2,grosjean,42,3,96.218,20.487,36.944,38.787,SOFT,29,0,277.0,0,0,0
2019,6,fp2,grosjean,43,4,83.487,23.7,36.734,23.053,MEDIUM,14,0,275.0,0,0,0
2019,6,fp2,grosjean,44,4,77.494,20.608,36.251,20.635,MEDIUM,15,0,275.0,0,0,1
2019,6,fp2,grosjean,45,4,80.712,20.323,39.663,20.726,MEDIUM,16,0,273.0,0,0,1
2019,6,fp2,grosjean,46,4,76.657,20.047,36.228,20.382,MEDIUM,17,0,276.0,0,0,1
2019,6,fp2,grosjean,47,4,76.515,19.958,36.177,20.38,MEDIUM,18,0,276.0,0,0,1
2019,6,fp2,grosjean,48,4,77.212,19.962,36.409,20.841,MEDIUM,19,0,278.0,0,0,1
2019,6,fp2,grosjean,49,4,77.896,20.617,36.511,20.768,MEDIUM,20,0,276.0,0,0,1
2019,6,fp2,grosjean,50,4,124.533,25.055,47.851,51.627,MEDIUM,21,0,212.0,0,0,1
2019,6,fp2,grosjean,51,4,,24.961,42.737,,MEDIUM,22,0,213.0,0,0,0
2019,6,fp2,gasly,1,1,91.612,28.562,40.511,22.539,SOFT,1,1,272.0,0,0,0
2019,6,fp2,gasly,2,1,74.702,19.592,34.988,20.122,SOFT,2,1,277.0,1,0,1
2019,6,fp2,gasly,3,1,84.505,21.124,40.465,22.916,SOFT,3,1,264.0,0,0,1
2019,6,fp2,gasly,4,1,73.066,19.301,34.259,19.506,SOFT,4,1,277.0,1,0,1
2019,6,fp2,gasly,5,1,81.508,19.428,38.506,23.574,SOFT,5,1,277.0,0,0,1
2019,6,fp2,gasly,6,1,72.86,19.097,34.353,19.41,SOFT,6,1,277.0,1,0,1
2019,6,fp2,gasly,7,1,86.618,21.891,42.364,22.363,SOFT,7,1,256.0,0,0,1
2019,6,fp2,gasly,8,1,72.68,19.08,34.21,19.39,SOFT,8,1,276.0,1,0,1
2019,6,fp2,gasly,9,1,72.641,19.052,34.256,19.333,SOFT,9,1,275.0,1,0,1
2019,6,fp2,gasly,10,1,93.81,24.293,46.337,23.18,SOFT,10,1,237.0,0,0,1
2019,6,fp2,gasly,11,1,72.439,19.001,34.086,19.352,SOFT,11,1,277.0,1,0,1
2019,6,fp2,gasly,12,1,,21.861,41.262,,SOFT,12,1,257.0,0,0,0
2019,6,fp2,gasly,13,2,98.364,28.473,43.769,26.122,SOFT,1,1,266.0,0,0,0
2019,6,fp2,gasly,14,2,73.712,19.379,34.432,19.901,SOFT,2,1,276.0,0,0,1
2019,6,fp2,gasly,15,2,79.406,18.837,38.745,21.824,SOFT,3,1,269.0,0,0,1
2019,6,fp2,gasly,16,2,72.068,18.89,33.87,19.308,SOFT,4,1,278.0,1,0,1
2019,6,fp2,gasly,17,2,98.2,24.28,46.241,27.679,SOFT,5,1,257.0,0,0,1
2019,6,fp2,gasly,18,2,71.938,18.835,33.718,19.385,SOFT,6,1,280.0,1,0,1
2019,6,fp2,gasly,19,2,97.242,24.424,48.276,24.542,SOFT,7,1,232.0,0,0,1
2019,6,fp2,gasly,20,2,72.179,19.008,33.899,19.272,SOFT,8,1,274.0,0,0,1
2019,6,fp2,gasly,21,2,99.011,27.126,46.448,25.437,SOFT,9,1,227.0,0,0,1
2019,6,fp2,gasly,22,2,72.939,19.131,34.115,19.693,SOFT,10,1,276.0,0,0,1
2019,6,fp2,gasly,23,2,,22.469,40.082,,SOFT,11,1,268.0,0,0,0
2019,6,fp2,gasly,24,3,88.379,24.993,38.28,25.106,SOFT,12,0,272.0,0,0,0
2019,6,fp2,gasly,25,3,82.556,20.257,36.203,26.096,SOFT,13,0,276.0,0,0,1
2019,6,fp2,gasly,26,3,75.15,19.967,35.024,20.159,SOFT,14,0,275.0,0,0,1
2019,6,fp2,gasly,27,3,74.902,19.647,35.02,20.235,SOFT,15,0,276.0,0,0,1
2019,6,fp2,gasly,28,3,75.285,19.743,35.214,20.328,SOFT,16,0,273.0,0,0,1
2019,6,fp2,gasly,29,3,81.484,19.75,35.595,26.139,SOFT,17,0,277.0,0,0,1
2019,6,fp2,gasly,30,3,76.779,20.1,35.92,20.759,SOFT,18,0,274.0,0,0,1
2019,6,fp2,gasly,31,3,79.605,19.856,35.884,23.865,SOFT,19,0,276.0,0,0,1
2019,6,fp2,gasly,32,3,76.585,19.894,35.634,21.057,SOFT,20,0,276.0,0,0,1
2019,6,fp2,gasly,33,3,93.601,19.955,35.525,38.121,SOFT,21,0,275.0,0,0,0
2019,6,fp2,gasly,34,4,83.492,23.873,38.153,21.466,SOFT,13,0,274.0,0,0,0
2019,6,fp2,gasly,35,4,74.579,19.705,34.786,20.088,SOFT,14,0,274.0,0,0,1
2019,6,fp2,gasly,36,4,78.15,19.931,35.534,22.685,SOFT,15,0,277.0,0,0,1
2019,6,fp2,gasly,37,4,75.44,20.22,34.99,20.23,SOFT,16,0,275.0,0,0,1
2019,6,fp2,gasly,38,4,127.005,24.289,45.163,57.553,SOFT,17,0,221.0,0,0,1
2019,6,fp2,gasly,39,4,,25.996,46.838,,SOFT,18,0,197.0,0,0,0
2019,6,fp2,perez,1,1,88.873,25.51,39.143,24.22,MEDIUM,1,1,259.0,0,0,0
2019,6,fp2,perez,2,1,74.714,19.671,35.12,19.923,MEDIUM,2,1,280.0,1,0,1
2019,6,fp2,perez,3,1,95.866,23.157,43.041,29.668,MEDIUM,3,1,229.0,0,0,1
2019,6,fp2,perez,4,1,74.126,19.51,34.839,19.777,MEDIUM,4,1,280.0,1,0,1
2019,6,fp2,perez,5,1,100.804,24.287,44.75,31.767,MEDIUM,5,1,252.0,0,0,1
2019,6,fp2,perez,6,1,100.52,19.59,49.632,31.298,MEDIUM,6,1,239.0,0,0,1
2019,6,fp2,perez,7,1,95.757,22.555,41.382,31.82,MEDIUM,7,1,259.0,0,0,1
2019,6,fp2,perez,8,1,74.077,19.55,34.767,19.76,MEDIUM,8,1,279.0,1,0,1
2019,6,fp2,perez,9,1,,24.782,37.865,,MEDIUM,9,1,265.0,0,0,0
2019,6,fp2,perez,10,2,97.015,24.856,40.74,31.419,SOFT,1,1,265.0,0,0,0
2019,6,fp2,perez,11,2,80.536,19.513,35.539,25.484,SOFT,2,1,281.0,0,0,1
2019,6,fp2,perez,12,2,95.817,22.855,49.981,22.981,SOFT,3,1,216.0,0,0,1
2019,6,fp2,perez,13,2,73.04,19.176,34.323,19.541,SOFT,4,1,282.0,1,0,1
2019,6,fp2,perez,14,2,93.936,27.555,41.977,24.404,SOFT,5,1,238.0,0,0,1
2019,6,fp2,perez,15,2,90.858,24.957,42.036,23.865,SOFT,6,1,265.0,0,0,1
2019,6,fp2,perez,16,2,72.752,19.131,34.136,19.485,SOFT,7,1,280.0,1,0,1
2019,6,fp2,perez,17,2,89.384,25.543,41.76,22.081,SOFT,8,1,248.0,0,0,1
2019,6,fp2,perez,18,2,83.697,22.791,39.059,21.847,SOFT,9,1,262.0,0,0,1
2019,6,fp2,perez,19,2,81.854,20.337,39.72,21.797,SOFT,10,1,251.0,0,0,1
2019,6,fp2,perez,20,2,,19.27,35.584,,SOFT,11,1,278.0,0,0,0
2019,6,fp2,perez,21,3,86.792,25.993,38.489,22.31,SOFT,12,0,256.0,0,0,0
2019,6,fp2,perez,22,3,76.975,20.365,36.017,20.593,SOFT,13,0,274.0,0,0,1
2019,6,fp2,perez,23,3,76.477,20.253,35.708,20.516,SOFT,14,0,274.0,0,0,1
2019,6,fp2,perez,24,3,76.548,20.142,35.774,20.632,SOFT,15,0,276.0,0,0,1
2019,6,fp2,perez,25,3,82.167,20.236,37.401,24.53,SOFT,16,0,281.0,0,0,1
2019,6,fp2,perez,26,3,76.335,20.067,35.699,20.569,SOFT,17,0,277.0,0,0,1
2019,6,fp2,perez,27,3,76.71,19.966,36.123,20.621,SOFT,18,0,275.0,0,0,1
2019,6,fp2,perez,28,3,76.711,20.094,36.013,20.604,SOFT,19,0,276.0,0,0,1
2019,6,fp2,perez,29,3,78.485,20.541,36.649,21.295,SOFT,20,0,276.0,0,0,1
2019,6,fp2,perez,30,3,104.737,20.307,36.675,47.755,SOFT,21,0,277.0,0,0,0
2019,6,fp2,perez,31,4,80.361,23.144,36.177,21.04,MEDIUM,10,0,278.0,0,0,0
2019,6,fp2,perez,32,4,76.143,20.106,35.591,20.446,MEDIUM,11,0,279.0,0,0,1
2019,6,fp2,perez,33,4,76.67,20.085,36.03,20.555,MEDIUM,12,0,279.0,0,0,1
2019,6,fp2,perez,34,4,76.126,19.942,35.869,20.315,MEDIUM,13,0,280.0,0,0,1
2019,6,fp2,perez,35,4,76.557,19.95,35.923,20.684,MEDIUM,14,0,281.0,0,0,1
2019,6,fp2,perez,36,4,80.893,21.394,38.763,20.736,MEDIUM,15,0,275.0,0,0,1
2019,6,fp2,perez,37,4,77.293,19.928,36.091,21.274,MEDIUM,16,0,277.0,0,0,1
2019,6,fp2,perez,38,4,76.239,19.95,35.784,20.505,MEDIUM,17,0,278.0,0,0,1
2019,6,fp2,perez,39,4,80.718,20.207,37.326,23.185,MEDIUM,18,0,281.0,0,0,1
2019,6,fp2,perez,40,4,76.927,20.118,36.26,20.549,MEDIUM,19,0,278.0,0,0,1
2019,6,fp2,perez,41,4,78.204,20.177,36.867,21.16,MEDIUM,20,0,278.0,0,0,1
2019,6,fp2,perez,42,4,79.741,20.522,37.405,21.814,MEDIUM,21,0,280.0,0,0,1
2019,6,fp2,perez,43,4,130.244,26.841,43.635,59.768,MEDIUM,22,0,235.0,0,0,1
2019,6,fp2,perez,44,4,,28.066,40.101,,MEDIUM,23,0,258.0,0,0,0
2019,6,fp2,leclerc,1,1,93.877,30.378,39.341,24.158,SOFT,1,1,271.0,0,0,0
2019,6,fp2,leclerc,2,1,74.399,19.586,34.971,19.842,SOFT,2,1,284.0,1,0,1
2019,6,fp2,leclerc,3,1,73.479,19.272,34.462,19.745,SOFT,3,1,285.0,1,0,1
2019,6,fp2,leclerc,4,1,83.571,23.086,39.428,21.057,SOFT,4,1,246.0,0,0,1
2019,6,fp2,leclerc,5,1,72.887,19.04,34.329,19.518,SOFT,5,1,285.0,1,0,1
2019,6,fp2,leclerc,6,1,97.728,22.712,49.03,25.986,SOFT,6,1,239.0,0,0,1
2019,6,fp2,leclerc,7,1,80.685,19.263,40.081,21.341,SOFT,7,1,254.0,0,0,1
2019,6,fp2,leclerc,8,1,,19.093,36.635,,SOFT,8,1,283.0,0,0,0
2019,6,fp2,leclerc,9,2,92.859,27.106,39.07,26.683,SOFT,1,1,241.0,0,0,0
2019,6,fp2,leclerc,10,2,81.441,22.747,37.673,21.021,SOFT,2,1,253.0,0,0,1
2019,6,fp2,leclerc,11,2,79.037,18.923,37.153,22.961,SOFT,3,1,283.0,0,0,1
2019,6,fp2,leclerc,12,2,72.35,19.026,34.065,19.259,SOFT,4,1,284.0,1,0,1
2019,6,fp2,leclerc,13,2,72.491,18.864,34.152,19.475,SOFT,5,1,286.0,0,0,1
2019,6,fp2,leclerc,14,2,91.271,24.097,43.259,23.915,SOFT,6,1,234.0,0,0,1
2019,6,fp2,leclerc,15,2,72.376,19.009,34.115,19.252,SOFT,7,1,282.0,0,0,1
2019,6,fp2,leclerc,16,2,90.865,21.731,42.627,26.507,SOFT,8,1,248.0,0,0,1
2019,6,fp2,leclerc,17,2,78.405,19.802,37.018,21.585,SOFT,9,1,263.0,0,0,1
2019,6,fp2,leclerc,18,2,73.079,18.919,34.189,19.971,SOFT,10,1,283.0,0,0,1
2019,6,fp2,leclerc,19,2,97.897,22.338,47.829,27.73,SOFT,11,1,205.0,0,0,1
2019,6,fp2,leclerc,20,2,73.775,19.493,34.726,19.556,SOFT,12,1,281.0,0,0,1
2019,6,fp2,leclerc,21,2,73.204,18.996,34.515,19.693,SOFT,13,1,283.0,0,0,1
2019,6,fp2,leclerc,22,2,114.582,23.017,39.793,51.772,SOFT,14,1,252.0,0,0,0
2019,6,fp2,leclerc,23,3,,25.685,40.145,,SOFT,15,0,252.0,0,0,0
2019,6,fp2,leclerc,24,4,82.828,24.711,37.398,20.719,SOFT,9,0,271.0,0,0,0
2019,6,fp2,leclerc,25,4,73.297,19.212,34.47,19.615,SOFT,10,0,285.0,0,0,1
2019,6,fp2,leclerc,26,4,73.241,19.024,34.454,19.763,SOFT,11,0,287.0,0,0,1
2019,6,fp2,leclerc,27,4,,23.678,39.986,,SOFT,12,0,254.0,0,0,0
2019,6,fp2,leclerc,28,5,,27.046,43.708,79.339,SOFT,16,0,202.0,0,0,0
2019,6,fp2,leclerc,29,6,84.948,24.523,36.428,23.997,SOFT,17,0,279.0,0,0,0
2019,6,fp2,leclerc,30,6,76.004,20.192,35.575,20.237,SOFT,18,0,275.0,0,0,1
2019,6,fp2,leclerc,31,6,77.921,19.781,35.958,22.182,SOFT,19,0,278.0,0,0,1
2019,6,fp2,leclerc,32,6,75.619,19.932,35.372,20.315,SOFT,20,0,279.0,0,0,1
2019,6,fp2,leclerc,33,6,80.627,20.339,39.247,21.041,SOFT,21,0,280.0,0,0,1
2019,6,fp2,leclerc,34,6,75.735,19.89,35.348,20.497,SOFT,22,0,278.0,0,0,1
2019,6,fp2,leclerc,35,6,77.103,19.913,36.104,21.086,SOFT,23,0,275.0,0,0,1
2019,6,fp2,leclerc,36,6,75.803,20.045,35.462,20.296,SOFT,24,0,275.0,0,0,1
2019,6,fp2,leclerc,37,6,76.207,19.926,35.96,20.321,SOFT,25,0,276.0,0,0,1
2019,6,fp2,leclerc,38,6,78.266,20.06,36.079,22.127,SOFT,26,0,275.0,0,0,1
2019,6,fp2,leclerc,39,6,101.446,20.184,36.598,44.664,SOFT,27,0,279.0,0,0,0
2019,6,fp2,leclerc,40,7,89.093,24.527,37.379,27.187,SOFT,13,0,281.0,0,0,0
2019,6,fp2,leclerc,41,7,134.601,23.218,43.74,67.643,SOFT,14,0,201.0,0,0,1
2019,6,fp2,leclerc,42,7,,27.649,44.369,,SOFT,15,0,233.0,0,0,0
2019,6,fp2,stroll,1,1,86.16,25.934,37.915,22.311,MEDIUM,1,1,264.0,0,0,0
2019,6,fp2,stroll,2,1,76.08,20.04,35.82,20.22,MEDIUM,2,1,279.0,1,0,1
2019,6,fp2,stroll,3,1,75.673,19.883,35.668,20.122,MEDIUM,3,1,281.0,1,0,1
2019,6,fp2,stroll,4,1,93.02,26.273,42.785,23.962,MEDIUM,4,1,264.0,0,0,1
2019,6,fp2,stroll,5,1,75.241,19.86,35.336,20.045,MEDIUM,5,1,279.0,1,0,1
2019,6,fp2,stroll,6,1,100.3,22.885,43.711,33.704,MEDIUM,6,1,251.0,0,0,1
2019,6,fp2,stroll,7,1,84.748,21.032,39.098,24.618,MEDIUM,7,1,268.0,0,0,1
2019,6,fp2,stroll,8,1,75.181,19.737,35.245,20.199,MEDIUM,8,1,281.0,1,0,1
2019,6,fp2,stroll,9,1,94.355,24.569,44.784,25.002,MEDIUM,9,1,230.0,0,0,1
2019,6,fp2,stroll,10,1,75.91,19.705,35.455,20.75,MEDIUM,10,1,281.0,0,0,1
2019,6,fp2,stroll,11,1,,22.507,41.409,,MEDIUM,11,1,258.0,0,0,0
2019,6,fp2,stroll,12,2,97.603,26.657,41.175,29.771,SOFT,1,1,266.0,0,0,0
2019,6,fp2,stroll,13,2,92.06,20.4,39.874,31.786,SOFT,2,1,267.0,0,0,1
2019,6,fp2,stroll,14,2,77.593,19.769,35.089,22.735,SOFT,3,1,281.0,0,0,1
2019,6,fp2,stroll,15,2,86.523,23.502,41.166,21.855,SOFT,4,1,257.0,0,0,1
2019,6,fp2,stroll,16,2,74.558,19.624,34.828,20.106,SOFT,5,1,280.0,1,0,1
2019,6,fp2,stroll,17,2,91.153,23.843,43.105,24.205,SOFT,6,1,250.0,0,0,1
2019,6,fp2,stroll,18,2,90.398,23.583,42.732,24.083,SOFT,7,1,255.0,0,0,1
2019,6,fp2,stroll,19,2,84.678,21.568,39.197,23.913,SOFT,8,1,259.0,0,0,1
2019,6,fp2,stroll,20,2,75.432,19.547,34.714,21.171,SOFT,9,1,279.0,0,0,1
2019,6,fp2,stroll,21,2,91.727,23.251,43.745,24.731,SOFT,10,1,243.0,0,0,1
2019,6,fp2,stroll,22,2,74.73,19.565,35.131,20.034,SOFT,11,1,280.0,0,0,1
2019,6,fp2,stroll,23,2,,21.745,38.82,,SOFT,12,1,249.0,0,0,0
2019,6,fp2,stroll,24,3,85.96,25.974,38.206,21.78,SOFT,13,0,262.0,0,0,0
2019,6,fp2,stroll,25,3,79.017,20.726,36.793,21.498,SOFT,14,0,275.0,0,0,1
2019,6,fp2,stroll,26,3,78.7,20.449,36.804,21.447,SOFT,15,0,276.0,0,0,1
2019,6,fp2,stroll,27,3,78.44,20.562,36.745,21.133,SOFT,16,0,276.0,0,0,1
2019,6,fp2,stroll,28,3,78.258,20.356,36.746,21.156,SOFT,17,0,278.0,0,0,1
2019,6,fp2,stroll,29,3,79.695,20.477,37.216,22.002,SOFT,18,0,277.0,0,0,1
2019,6,fp2,stroll,30,3,97.605,20.488,37.685,39.432,SOFT,19,0,277.0,0,0,0
2019,6,fp2,stroll,31,4,83.426,24.198,37.626,21.602,MEDIUM,12,0,278.0,0,0,0
2019,6,fp2,stroll,32,4,78.319,20.429,36.696,21.194,MEDIUM,13,0,278.0,0,0,1
2019,6,fp2,stroll,33,4,78.029,20.406,36.64,20.983,MEDIUM,14,0,279.0,0,0,1
2019,6,fp2,stroll,34,4,78.05,20.223,36.753,21.074,MEDIUM,15,0,277.0,0,0,1
2019,6,fp2,stroll,35,4,78.069,20.354,36.616,21.099,MEDIUM,16,0,277.0,0,0,1
2019,6,fp2,stroll,36,4,79.13,20.466,37.428,21.236,MEDIUM,17,0,278.0,0,0,1
2019,6,fp2,stroll,37,4,,21.045,40.791,,MEDIUM,18,0,243.0,0,0,0
2019,6,fp2,stroll,38,5,94.358,29.183,41.37,23.805,SOFT,20,0,226.0,0,0,0
2019,6,fp2,stroll,39,5,118.539,26.286,41.162,51.091,SOFT,21,0,235.0,0,0,1
2019,6,fp2,stroll,40,5,,25.812,43.657,,SOFT,22,0,181.0,0,0,0
2019,6,fp2,kevin_magnussen,1,1,88.707,25.789,41.31,21.608,HARD,1,1,257.0,0,0,0
2019,6,fp2,kevin_magnussen,2,1,76.905,20.526,35.937,20.442,HARD,2,1,278.0,1,0,1
2019,6,fp2,kevin_magnussen,3,1,78.71,20.117,37.572,21.021,HARD,3,1,281.0,0,0,1
2019,6,fp2,kevin_magnussen,4,1,75.591,20.114,35.315,20.162,HARD,4,1,281.0,1,0,1
2019,6,fp2,kevin_magnussen,5,1,88.984,22.427,41.092,25.465,HARD,5,1,233.0,0,0,1
2019,6,fp2,kevin_magnussen,6,1,75.128,20.007,35.201,19.92,HARD,6,1,280.0,1,0,1
2019,6,fp2,kevin_magnussen,7,1,74.943,19.633,35.429,19.881,HARD,7,1,283.0,1,0,1
2019,6,fp2,kevin_magnussen,8,1,74.571,19.597,35.116,19.858,HARD,8,1,281.0,1,0,1
2019,6,fp2,kevin_magnussen,9,1,91.234,26.129,43.853,21.252,HARD,9,1,220.0,0,0,1
2019,6,fp2,kevin_magnussen,10,1,74.166,19.638,34.789,19.739,HARD,10,1,279.0,1,0,1
2019,6,fp2,kevin_magnussen,11,1,73.994,19.356,34.84,19.798,HARD,11,1,281.0,1,0,1
2019,6,fp2,kevin_magnussen,12,1,93.42,27.244,42.309,23.867,HARD,12,1,240.0,0,0,1
2019,6,fp2,kevin_magnussen,13,1,74.325,19.625,34.93,19.77,HARD,13,1,280.0,0,0,1
2019,6,fp2,kevin_magnussen,14,1,73.985,19.405,34.666,19.914,HARD,14,1,281.0,1,0,1
2019,6,fp2,kevin_magnussen,15,1,,24.81,40.144,,HARD,15,1,253.0,0,0,0
2019,6,fp2,kevin_magnussen,16,2,88.935,26.716,38.559,23.66,SOFT,1,1,272.0,0,0,0
2019,6,fp2,kevin_magnussen,17,2,72.951,19.204,34.246,19.501,SOFT,2,1,284.0,1,0,1
2019,6,fp2,kevin_magnussen,18,2,86.613,24.67,40.475,21.468,SOFT,3,1,258.0,0,0,1
2019,6,fp2,kevin_magnussen,19,2,72.808,19.122,34.177,19.509,SOFT,4,1,282.0,1,0,1
2019,6,fp2,kevin_magnussen,20,2,92.603,26.626,42.198,23.779,SOFT,5,1,281.0,0,0,1
2019,6,fp2,kevin_magnussen,21,2,72.586,19.167,34.137,19.282,SOFT,6,1,283.0,1,0,1
2019,6,fp2,kevin_magnussen,22,2,97.369,24.654,45.876,26.839,SOFT,7,1,252.0,0,0,1
2019,6,fp2,kevin_magnussen,23,2,72.255,19.1,33.895,19.26,SOFT,8,1,283.0,1,0,1
2019,6,fp2,kevin_magnussen,24,2,91.492,26.645,41.349,23.498,SOFT,9,1,258.0,0,0,1
2019,6,fp2,kevin_magnussen,25,2,72.174,19.045,33.893,19.236,SOFT,10,1,282.0,1,0,1
2019,6,fp2,kevin_magnussen,26,2,95.926,23.964,45.073,26.889,SOFT,11,1,197.0,0,0,1
2019,6,fp2,kevin_magnussen,27,2,72.207,19.033,33.872,19.302,SOFT,12,1,281.0,0,0,1
2019,6,fp2,kevin_magnussen,28,2,,27.524,40.635,,SOFT,13,1,250.0,0,0,0
2019,6,fp2,kevin_magnussen,29,3,80.444,23.474,36.216,20.754,SOFT,14,0,269.0,0,0,0
2019,6,fp2,kevin_magnussen,30,3,76.89,20.486,35.776,20.628,SOFT,15,0,269.0,0,0,1
2019,6,fp2,kevin_magnussen,31,3,76.58,20.289,35.781,20.51,SOFT,16,0,272.0,0,0,1
2019,6,fp2,kevin_magnussen,32,3,76.417,20.022,35.702,20.693,SOFT,17,0,273.0,0,0,1
2019,6,fp2,kevin_magnussen,33,3,76.507,19.94,35.93,20.637,SOFT,18,0,273.0,0,0,1
2019,6,fp2,kevin_magnussen,34,3,76.644,20.061,35.951,20.632,SOFT,19,0,274.0,0,0,1
2019,6,fp2,kevin_magnussen,35,3,79.559,20.132,36.254,23.173,SOFT,20,0,274.0,0,0,1
2019,6,fp2,kevin_magnussen,36,3,77.517,20.299,36.434,20.784,SOFT,21,0,274.0,0,0,1
2019,6,fp2,kevin_magnussen,37,3,77.689,20.273,36.639,20.777,SOFT,22,0,274.0,0,0,1
2019,6,fp2,kevin_magnussen,38,3,77.648,20.257,36.587,20.804,SOFT,23,0,274.0,0,0,1
2019,6,fp2,kevin_magnussen,39,3,82.065,24.07,36.927,21.068,SOFT,24,0,273.0,0,0,1
